,created_at,text,source,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,country,full_name,Timeline,cleaned_tweet_text,LDA_clean_text,EMPATH_scores,Hesitation,Sorrow,Faith,Contentment,Anticipation,Rage,Vaccine Rollout,Inequities,Health Effects,Misinformation,final_category
3464,2021-04-21,"Tell a friend: Free walk-up, COVID-19 vaccines for Ward 7 and 8 residents! Today and tomorrow from 9 am to 6 pm at Bald Eagle Rec Center.

#DCHOPE https://t.co/55Ma1O3v0m",Twitter for iPhone,97,4,90,5,United States,Bald Eagle Recreation Center,After_Apr,friend walkup covid19 vaccines residents today tomorrow eagle center dchope,friend walkup covid19 residents today tomorrow eagle center dchope,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
3465,2021-04-25,not sending vaccine supplies to india though. too substantive i guess https://t.co/IxEbNotHhI,Twitter for iPhone,1699,28,13141,11,United States,"Washington, DC",After_Apr,sending vaccine supplies india though substantive guess,sending supplies india though substantive guess,"{'Hesitation': 0.0, 'Sorrow': 0.14285714285714285, 'Faith': 0.0, 'Contentment': 0.14285714285714285, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,Sorrow
3466,2021-04-20,"NEW &gt;&gt; Fed watchdog refused to dig into 2  @SecretService controversies directly linked to Donald Trump: ** the agency's role in the forcible clearing of protesters for a photo op outside White House 
* the spread of coronavirus in its ranks  
 https://t.co/lBsVRlGXDY",Twitter for Android,198,15,306,14,United States,"Washington, DC",After_Apr,watchdog refused controversies directly linked donald trump agencys forcible clearing protesters photo outside white house spread coronavirus ranks,watchdog refused controversies directly linked donald trump agencys forcible clearing protesters photo outside white house spread ranks,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
3467,2021-04-29,The Pfizer vaccine was created by Turkish immigrants in Germany. The story of global collaboration is far more significant than the tired trope of American exceptionalism. https://t.co/BWWAHnUMjJ,Twitter for iPhone,41,3,304,1,United States,"Washington, DC",After_Apr,pfizer vaccine created turkish immigrants germany story global collaboration significant tired trope american exceptionalism,created turkish immigrants germany story global collaboration significant tired trope american exceptionalism,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
3468,2021-04-27,"Me, vaccinated, to the CDC: https://t.co/VyY1S9VG8Y",Twitter for iPhone,66,2,241,4,United States,"Washington, DC",After_Apr,vaccinated,,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
3469,2021-04-25,"A lot of people On Here think America’s vaccination drive is done, when only half of adults have received one shot. There’s still a long way to go. Twitter is not real life. https://t.co/bl7dIN8ETT",Twitter for iPhone,2,2,17,0,United States,"Washington, DC",After_Apr,people think americas vaccination drive adults received theres still twitter,people think americas drive adults received theres still twitter,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
3470,2021-04-27,Love thy neighbor. Get vaccinated.,Twitter for iPhone,51,8,274,4,United States,"Washington, DC",After_Apr,neighbor vaccinated,neighbor,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
3471,2021-04-27,"I spent a morning at a vaccine site where J&amp;J doses were being offered to anyone experiencing homelessness. This is a story I’ve been wanting to write for months because it’s important. Here’s how D.C., NYC &amp; Denver offer vaccines to unhoused populations. https://t.co/ukCKwJUQSM",Twitter for iPhone,43,0,199,3,United States,"Washington, DC",After_Apr,spent morning vaccine jampj doses offered anyone experiencing homelessness story wanting write months important heres denver offer vaccines unhoused populations,spent morning jampj doses offered anyone experiencing homelessness story wanting write months important heres denver offer unhoused populations,"{'Hesitation': 0.05, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hesitation
3472,2021-04-19,"More Colleges Say They'll Require Students To Have COVID-19 Vaccines For Fall 

“Of course these types of mandates aren't new, and their legality has been challenged and upheld for nearly a century.”

https://t.co/AZ7H1ajXii",Twitter for iPhone,1,0,2,0,United States,"Washington, DC",After_Apr,colleges theyll require students covid19 vaccines course types mandates arent legality challenged upheld nearly century,colleges theyll require students covid19 course types mandates arent legality challenged upheld nearly century,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.06666666666666667, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,Anticipation
3473,2021-04-29,NEW:  @SpeakerPelosi just told me right now about 75% of the House of Representatives is fully vaccinated.  (Members.),Twitter for iPhone,22,17,334,2,United States,"Washington, DC",After_Apr,right house representatives fully vaccinated members,right house representatives fully members,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
3474,2021-04-28,"CDC: Fully vaccinated Americans can now wire $1,000 to my bank account without wearing a mask",Twitter for iPhone,30,1,294,2,United States,"Washington, DC",After_Apr,fully vaccinated americans account without wearing,fully americans account without wearing,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
3475,2021-04-22,I don’t have the words to fully express how excited I am to see my mom for the first time since late 2019. Thank you to all of the scientists who made this possible through vaccines. I’m off until 4/29. Peace and love. https://t.co/Yn2OAQNwaf,Twitter for iPhone,5,18,458,0,United States,"Washington, DC",After_Apr,words fully express excited first since thank scientists possible vaccines peace,words fully express excited first since thank scientists possible peace,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.09090909090909091, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,Contentment
3476,2021-04-17,I thought being fully vaccinated would mean I don’t think my allergies are COVID but it turns out Moderna does not cure paranoia,Twitter for iPhone,8,4,206,0,United States,"Washington, DC",After_Apr,thought fully vaccinated would think allergies covid turns moderna paranoia,thought fully would think allergies turns paranoia,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.1, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,Health Effects
3477,2021-04-24,From a follower: Navy Yard CVS at I and Half Street is offering ✨walk-in vaccines ✨ today. They say the place is pretty empty this morning.,Twitter for iPhone,44,2,119,3,United States,"Washington, DC",After_Apr,follower street offering walkin vaccines today place pretty empty morning,follower street offering walkin today place pretty empty morning,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
3478,2021-04-23,Almost 50 years ago Iran sent 1 million doses of cholera vaccines to Sudan. Today Iran can’t vaccinate 1/100 of its population against COVID19. Yet another symptom of poor governance under the Islamic Republic. https://t.co/ioNgXpBFbv,Twitter for iPhone,28,3,142,4,United States,"Washington, DC",After_Apr,almost years million doses cholera vaccines sudan today vaccinate population covid19 another symptom governance islamic republic,almost years million doses cholera sudan today population covid19 another symptom governance islamic republic,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
3479,2021-04-23,"The (vaccinated) justices of the Supreme Court of the United States. 

First official photo since Justice Amy Coney Barrett joined the Court following the death of Justice Ruth Bader Ginsburg. https://t.co/JlKvRXc5hH",Twitter for iPad,33,11,123,30,United States,"Washington, DC",After_Apr,vaccinated justices supreme court united states first official photo since justice coney barrett joined court following death justice bader ginsburg,justices supreme court united states first official photo since justice coney barrett joined court following death justice bader ginsburg,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.1, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.1}",0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Misinformation
3480,2021-04-28,"Here is the schedule for free #COVID19 vaccinations for the month of May

Remember no appointment necessary 

What’s your plan to take the shot, DC? https://t.co/ebedncaaPD https://t.co/2V586uAcC3",Twitter for iPhone,47,3,56,3,United States,"Washington, DC",After_Apr,schedule covid19 vaccinations month remember appointment necessary whats,schedule covid19 month remember appointment necessary whats,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.125, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,Anticipation
3481,2021-04-28,"How it started ⏩ how it’s going. ONE YEAR at @CNN covering an exciting beat with an amazing team. Not to mention a worldwide pandemic, an attack on the Capitol, three vaccine rollouts, and too many stories about masks to count. https://t.co/SnrIEGLnHU",Twitter for iPhone,9,16,264,3,United States,"Washington, DC",After_Apr,started going covering exciting amazing mention worldwide pandemic attack capitol three vaccine rollouts stories masks count,started going covering exciting amazing mention worldwide attack capitol three rollouts stories masks count,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0625, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,Contentment
3482,2021-04-27,Just showed up to my second vaccine appointment with the one thing you’re not supposed to forget — your vaccine card. 🤡,Twitter for iPhone,5,17,307,2,United States,"Washington, DC",After_Apr,showed second vaccine appointment thing youre supposed forget vaccine,showed second appointment thing youre supposed forget,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
3483,2021-04-17,Wondering about COVID-19 vaccines if you’re pregnant or considering pregnancy? https://t.co/0dqupm1eMY,Twitter for iPhone,0,0,0,0,United States,"Washington, DC",After_Apr,wondering covid19 vaccines youre pregnant considering pregnancy,wondering covid19 youre pregnant considering pregnancy,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
3484,2021-04-23,my friend got a vaccine from an attractive guy today and managed to show him my picture and give him number and guess what? he texted me already 🤣,Twitter for iPhone,2,34,459,11,United States,"Washington, DC",After_Apr,friend vaccine attractive today managed picture number guess texted already,friend attractive today managed picture number guess texted already,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
3485,2021-04-25,I understand 40% of Trump voters say no to Covid vaccination. What would Charles Darwin have to say?,Twitter for iPhone,13,31,176,4,United States,"Washington, DC",After_Apr,understand trump voters covid vaccination would charles darwin,understand trump voters would charles darwin,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.125, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.125, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,Rage
3486,2021-04-23,The Comey letter of vaccines https://t.co/BdueE3DaCt,Twitter for iPhone,11,6,117,0,United States,"Washington, DC",After_Apr,comey letter vaccines,comey letter,"{'Hesitation': 0.0, 'Sorrow': 0.0, 'Faith': 0.0, 'Contentment': 0.0, 'Anticipation': 0.0, 'Rage': 0.0, 'Vaccine Rollout': 0.0, 'Inequities': 0.0, 'Health Effects': 0.0, 'Misinformation': 0.0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vaccine Rollout
